id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,productDisplayName,style,occasion
11349,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Lee Men Blue Chicago Fit Jeans,Casual,Travel
24892,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,United Colors of Benetton Men Black T-shirt,Casual,Casual
58514,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,Tonga Women Grey Top,Casual,College
33825,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports,Puma Women Kuris Silver & Grey Sports Shoes,Sporty,Sports
38637,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Nike Men Red Delhi T-shirt,Casual,Casual
5896,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Puma Men Cavallino Black Shoe,Casual,Casual
10861,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Wrangler Men Dirt Riders White T-Shirts,Casual,Casual
59600,Women,Apparel,Saree,Sarees,Rust,Fall,Ethnic,FNF Rust Wedding Collection Sari,Ethnic,Wedding
54923,Girls,Apparel,Bottomwear,Capris,Olive,Summer,Casual,Do u speak Green Girls Olive 3/4 Pant,Casual,Casual
17278,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,Casual,Casual
31588,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Casual,Mark Taylor Men Printed Maroon T-shirt,Casual,Casual
49492,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,Casual,Vans Men Maroon & Grey Era Shoes,Casual,Casual
18230,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Manchester United Men Printed White Tshirt,Casual,Casual
23871,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,ADIDAS Men Grey Striped T-shirt,Casual,Casual
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,Indigo Nation Men Bling Red Black Shirts,Formal,Office
3953,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,Jealous 21 Women's Red Peace T-shirt,Casual,Casual
28697,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,W Women Printed Black Kurta,Ethnic,Festival
12538,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,Casual,Puma Men Solid Blue Track Pants,Sporty,Sports
8587,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Scullers Men Red Check Shirt,Formal,Office
42248,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Sepia Women Pink Top,Casual,College
9455,Men,Apparel,Topwear,Shirts,Red,Fall,Formal,John Miller Men Red Striped Shirt,Formal,Office
18002,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,Puma Women Essential Skinny Black 3/4 Pant,Casual,Casual
32903,Women,Apparel,Bottomwear,Shorts,Red,Summer,Casual,Allen Solly Women Red Shorts,Casual,Casual
6079,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,UCB Men's Johny Collar With Two Tone Grey T-shirt,Casual,Casual
12960,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,ADIDAS Men Sports White Sports Shoes,Sporty,Sports
29321,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,ADIDAS Men Black Jersey,Casual,Casual
9031,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,Casual,Buckaroo Men loma Tan Casual Shoes,Casual,Casual
26369,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual,Arrow Woman Blue Shirt,Formal,Office
33489,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Doodle Kids Boy Check Green Shirt,Formal,Office
59056,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,Casual,Carlton London Women Blue & Cream Shoes,Casual,Casual
15379,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Fila Men Lobato Black Casual Shoes,Casual,Casual
45409,Women,Footwear,Shoes,Flats,Black,Winter,Casual,Rocia Women Black & Brown Sandals,Casual,Casual
56822,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,John Players Men Beige Shorts,Formal,Office
40947,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Gini and Jony Boys Core Red T-shirt,Casual,Casual
39381,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,Peter England Men Party Black Jeans,Casual,Travel
15977,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Turtle Solid Men Red Shirt,Formal,Office
32769,Men,Apparel,Topwear,Tshirts,Blue,Spring,Casual,Music Men Printed Blue T-shirt,Casual,Casual
10439,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,Flying Machine Men Walnut Brown Tshirts,Casual,Casual
14099,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,Flying Machine Women Solid Pink Tops,Casual,College
1852,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Inkfruit Men Ride It Or Die T-shirt,Casual,Casual
30802,Men,Apparel,Topwear,Shirts,Blue,Summer,Ethnic,Fabindia Men Blue Shirt,Formal,Office
7399,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,Red Tape Men's Black Formal Shoe,Formal,Office
26967,Women,Apparel,Topwear,Tops,Navy Blue,Summer,Casual,Jealous 21 Women Check Navy Blue Top,Casual,College
27089,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Aneri Women Jazz Brown Kurta,Ethnic,Festival
9203,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Puma Men Axis XT Black Shoes,Sporty,Sports
19786,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,Casual,U.S. Polo Assn. Men Solid Navy Blue Tshirt,Casual,Casual
44948,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Puma Men Black Aquil II Sports Shoes,Sporty,Sports
24091,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Manchester United Men Navy Blue Striped T-shirt,Casual,Casual
33026,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,Mother Earth Women Pink Kurta,Ethnic,Festival
41406,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Wrangler Women Pink T-shirt,Casual,Casual
11376,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,United Colors Of Benetton Women Light Winter Grey Tops,Casual,College
4381,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Superman Men's Silhouette Light Blue T-shirt,Casual,Casual
19927,Men,Footwear,Sandal,Sandals,Grey,Fall,Casual,ADIDAS Men Receptor Grey Sandals,Casual,Casual
7504,Women,Apparel,Topwear,Tshirts,Pink,Summer,Sports,Nike Women's Smash Pink T-shirt,Casual,Casual
22366,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Ed Hardy Men New Tiger White T-Shirt,Casual,Casual
16153,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Enroute Men Leather Black Formal Shoes,Formal,Office
50746,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,Red Chief Men Black Formal Shoes,Formal,Office
34203,Men,Apparel,Bottomwear,Track Pants,Charcoal,Winter,Casual,Proline Men Charcoal Grey Track Pants,Sporty,Sports
13421,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,United Colors of Benetton Men Stripes Black Polo T-shirts,Casual,Casual
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,Scullers Men Beige Trousers,Formal,Office
22154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Lee Cooper Men Black Formal Shoes,Formal,Office
16361,Men,Apparel,Topwear,Shirts,Maroon,Fall,Formal,Peter England Men Stripes Maroon Shirt,Formal,Office
46411,Men,Apparel,Topwear,Sweatshirts,Black,Summer,Casual,ADIDAS Men Black Sweatshirt,Casual,Winter
34031,Boys,Apparel,Topwear,Shirts,Blue,Summer,Casual,Gini and Jony Boys Check Blue Shirt,Formal,Office
31543,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Classic Polo Men Striped Navy Blue T-shirt,Casual,Casual
19329,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Puma Men Standpunkt Brown Casual Shoes,Casual,Casual
27426,Women,Apparel,Bottomwear,Shorts,Grey Melange,Winter,Casual,Jockey Women Grey Melange Shorts,Casual,Casual
2244,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,ADIDAS Women's Black T-shirt,Casual,Casual
10096,Women,Footwear,Shoes,Sports Shoes,Blue,Fall,Sports,Reebok Women Reeflex Run Blue Sports Shoes,Sporty,Sports
58719,Women,Apparel,Topwear,Kurtas,Off White,Summer,Ethnic,ALayna Women Off White  Kurta,Ethnic,Festival
11978,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,Casual,FILA Men Aruba Navy Blue Sandal,Casual,Casual
34455,Women,Footwear,Shoes,Heels,Black,Spring,Formal,Rocia Women Black Shoes,Party,Party
6280,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,UCB Men's Making Light Pink T-shirt,Casual,Casual
35587,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Gliders Men Brown Leather Sandals,Casual,Casual
7352,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,Tantra Men's Whatever Purple T-shirt,Casual,Casual
2620,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Men's Colors Team India T-shirt,Casual,Casual
43507,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Casual,French Connection Men Maroon T-shirt,Casual,Casual
28836,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic,BIBA Women Printed Multi Coloured Kurta,Ethnic,Festival
31127,Girls,Apparel,Dress,Dresses,Black,Summer,Casual,Gini and Jony Girls Black Dress,Party,Party
11520,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,United Colors of Benetton Women Denim Black Jeans,Casual,Travel
40382,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Tokyo Talkies Women Pink Top,Casual,College
20267,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Catwalk Women Casual Black Heels,Party,Party
14052,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Flying Machine Men Solid White Shirts,Formal,Office
53795,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Puma Men Black T-shirt,Casual,Casual
5405,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Kalenji Ekiden Comfort Prime 2011,Sporty,Sports
39178,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Aneri Women Blue & Brown Printed Kurta,Ethnic,Festival
32590,Women,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,ONLY Women Brown Shorts,Casual,Casual
11712,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Lee Men Solid Blue Shirts,Formal,Office
25527,Women,Apparel,Topwear,Shirts,Green,Summer,Casual,Wrangler Women Stella Green Shirt,Formal,Office
57107,Women,Apparel,Topwear,Tops,Olive,Summer,Casual,Elle Women Green Essentials Top,Casual,College
20869,Men,Footwear,Sandal,Sandals,Brown,Fall,Casual,Fila Men Camper Brown Sandals,Casual,Casual
39944,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,GAS Men Grey Namib Shoes,Casual,Casual
36130,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,Nike Men Dunk High Grey Shoes,Casual,Casual
44510,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Converse Unisex Black Shoes,Casual,Casual
50322,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,Aurelia Women Black Kurta,Ethnic,Festival
13879,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Scullers Men Check Red Shirts,Formal,Office
22702,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,Casual,Nike Women Beige Dunk High Casual Shoes,Casual,Casual
8914,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Puma Men Future Cat Remix SF White Sports Shoes,Sporty,Sports
13045,Women,Footwear,Shoes,Flats,Maroon,Winter,Casual,Inc 5 Women Casual Maroon Sandals,Casual,Casual
27270,Women,Apparel,Topwear,Kurtas,Maroon,Fall,Ethnic,Mother Earth Women Printed Maroon Kurta,Ethnic,Festival
12197,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,Basics Men Orange Polo T-shirt,Casual,Casual
55650,Women,Footwear,Shoes,Heels,Multi,Winter,Casual,Catwalk Women Multi-coloured Heels,Party,Party
31315,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,W Women Brown Kurta,Ethnic,Festival
6274,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,UCB Women's Crystal Benetton Green T-shirt,Casual,Casual
17623,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,ADIDAS Men Solid Grey Track Pant,Sporty,Sports
26958,Women,Apparel,Topwear,Shirts,Teal,Summer,Casual,Jealous 21 Women Teal Shirt,Formal,Office
46081,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,Casual,ADIDAS Men Navy Blue Benton Sandals,Casual,Casual
13283,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Gini and Jony Kids Boys Check Blue Shirts,Formal,Office
54544,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,F Sports Men Black Pace Sports Shoes,Sporty,Sports
3706,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt,Casual,Casual
26164,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,John Miller Men Striped Grey Trousers,Formal,Office
40376,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,Tokyo Talkies Women Yellow Top,Casual,College
10406,Women,Apparel,Dress,Dresses,Grey,Fall,Casual,United Colors of Benetton Women Solid Grey Dresses,Party,Party
4523,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,Puma Men's Faas Blue White Silver Red Shoe,Sporty,Sports
45604,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,Arrow Men Brown Formal Shoes,Formal,Office
15174,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Arrow Men Yellow Polo T-shirt,Casual,Casual
53761,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Puma Men Green and Blue T-shirt,Casual,Casual
37224,Women,Apparel,Topwear,Shirts,Purple,Summer,Casual,United Colors of Benetton Women Purple Shirt,Formal,Office
32564,Women,Apparel,Bottomwear,Trousers,Orange,Summer,Casual,ONLY Women Orange Trousers,Formal,Office
24401,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Vishudh Women Brown Printed Kurta,Ethnic,Festival
10634,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,Carlton London Men Black Oxford Wingtip Brogues,Formal,Office
40144,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,Gini and Jony Girls Pretty Blossom Pink Top,Casual,College
15346,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Nike Men Special Edition 3 Star Beed Black Tshirts,Casual,Casual
21173,Women,Apparel,Topwear,Shirts,Grey,Fall,Casual,s.Oliver Women Grey Shirt,Formal,Office
40978,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Gini and Jony Boys United Red T-shirt,Casual,Casual
14294,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Classic Polo Men Stripes Black Tshirts,Casual,Casual
17411,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Lotto Men Basketball Mid White Sports Shoe,Sporty,Sports
9832,Women,Apparel,Topwear,Tshirts,Orange,Fall,Casual,Little Miss Women Printed Rust T-shirt,Casual,Casual
23624,Girls,Apparel,Topwear,Tops,White,Fall,Casual,Doodle Kids Girls White I love Shopping Top,Casual,College
6046,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,UCB Men Logo Chest Green Shirt,Formal,Office
34693,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,Casual,Allen Solly Kids Girls Poplin Pink Shorts,Casual,Casual
7194,Women,Apparel,Topwear,Tops,White,Fall,Casual,Jealous 21 Women's BFF Printed White Top,Casual,College
30233,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Numero Uno Men White Shoes,Casual,Casual
27284,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,Mother Earth Women Dark Brown Kurta,Ethnic,Festival
12163,Women,Apparel,Bottomwear,Leggings,Purple,Fall,Ethnic,Aurelia Women Solid Purple Leggings,Casual,Casual
3534,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Women's I Want You Black T-shirt,Casual,Casual
24065,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Locomotive Men Checked Green Shirt,Formal,Office
1607,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,Sports,Reebok Men trackpant- male Track Pants,Sporty,Sports
11382,Women,Apparel,Topwear,Tshirts,Grey,Fall,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts,Casual,Casual
53137,Women,Footwear,Shoes,Flats,Brown,Winter,Casual,Catwalk Women Brown Sandals,Casual,Casual
15722,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,Nike Men Lunarswift+ 3 Shield Grey Sports Shoes,Sporty,Sports
4375,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Marvel Comics Men's Comic Poses Navy T-shirt,Casual,Casual
22392,Women,Apparel,Topwear,Tops,White,Fall,Casual,ADIDAS Women Whalf Striper White Top,Casual,College
23240,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Aneri Women Ashna Blue Kurta,Ethnic,Festival
6422,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Lotto Unisex Canvas Black Grey Shoe,Casual,Casual
12507,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual,Red Tape Men Casual Black Casual Shoes,Casual,Casual
31785,Women,Apparel,Topwear,Tops,Navy Blue,Summer,Casual,Lee Women Katie Navy Blue Top,Casual,College
3150,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Nike Men's Lunarswift Black Shoe,Sporty,Sports
17849,Women,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Flying Machine Women This & That Grey Tshirt,Casual,Casual
29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Classic Polo Men Printed Navy Blue T-shirt,Casual,Casual
16395,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Levis Men Check Black Shirts,Formal,Office
51452,Women,Apparel,Topwear,Tops,White,Summer,Casual,Tonga Women White & Pink Top,Casual,College
6610,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt,Casual,Casual
47537,Women,Footwear,Shoes,Flats,Brown,Winter,Casual,Portia Women Brown Flats,Casual,Casual
17247,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt,Casual,Casual
23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Winter,Formal,Arrow Men Navy Blue Solid Trousers,Formal,Office
42045,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,Casual,Nike Men Wardour Chukka Yellow Casual Shoes,Casual,Casual
3362,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Men's Creative designs Black T-shirt,Casual,Casual
54120,Women,Footwear,Shoes,Flats,Beige,Winter,Casual,Rocia Women Beige Flats,Casual,Casual
9658,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual,Indigo Nation Men Reversible Bling Maroon Shirt,Formal,Office
38608,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Nike Men Grey T-shirt,Casual,Casual
24257,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,Casual,Numero Uno Men Navy Blue Casual Shoes,Casual,Casual
10062,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Puma Men Puma runhard tee Grey Tshirts,Casual,Casual
5095,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt,Casual,Casual
4147,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Women Glide White Grey Shoe,Sporty,Sports
15510,Men,Footwear,Shoes,Casual Shoes,Charcoal,Fall,Casual,Rockport Men CV Toe HI Charcoal Casual Shoes,Casual,Casual
21725,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,Casual,ADIDAS Men Navy Blue Sweatshirt,Casual,Winter
34038,Boys,Apparel,Topwear,Shirts,Red,Summer,Casual,Gini and Jony Boys Check Red Shirt,Formal,Office
28467,Women,Apparel,Topwear,Tshirts,Rust,Summer,Casual,Urban Yoga Women Printed Rust T-shirt,Casual,Casual
16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,Formal,Peter England Men Stripes Charcoal Trouser,Formal,Office
8777,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Indigo Nation Men Price catch Blue Shirts,Formal,Office
4986,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,ADIDAS Men Bayern Munchen Red Jersey,Casual,Casual
39727,Women,Apparel,Topwear,Shirts,Blue,Summer,Formal,Arrow Woman Blue Shirt,Formal,Office
11971,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Fila Men Glow White Sports Shoes,Sporty,Sports
44941,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Franco Leone Men Formal Shoes,Formal,Office
24098,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Red Tape Men Black Sandals,Casual,Casual
4388,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,DC Comics Lantern Arrow All Over Green T-shirt,Casual,Casual
28655,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men Zoom Structure White Sports Shoes,Sporty,Sports
2843,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Mr.Men Men's Mr.Mischief Pink T-shirt,Casual,Casual
3991,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Mr.Men Men's Wave Rider White T-shirt,Casual,Casual
29787,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Basics Men White T-shirt,Casual,Casual
9497,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Decathlon Men Arpenaz Black Sandals,Casual,Casual
13428,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,United Colors of Benetton Men Printed White Tshirts,Casual,Casual
19112,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Campbell Men Pack of 3 Solid Tshirts,Casual,Casual
16966,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Reebok Men Sprintfit Lite Black Sports Shoe,Sporty,Sports
32599,Women,Apparel,Topwear,Tops,Black,Summer,Casual,ONLY Women Black Top,Casual,College
39171,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,Aneri Women Pink & White Kurta,Ethnic,Festival
57932,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,French Connection Men White T-shirt,Casual,Casual
40985,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Gini and Jony Boys United White T-shirt,Casual,Casual
41857,Men,Footwear,Sandal,Sandals,Olive,Summer,Casual,Bata Men Hummer Grey Sandals,Casual,Casual
36139,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Nike Men The Overplay VII Black Sports Shoes,Sporty,Sports
7169,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Scullers Men Scul Navy Blue Shirt,Formal,Office
13870,Men,Apparel,Topwear,Shirts,Beige,Fall,Casual,Scullers Men Stripes Beige Shirts,Formal,Office
19576,Women,Apparel,Topwear,Tops,White,Summer,Casual,United Colors of Benetton Women White Top,Casual,College
7955,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,Puma Men's Foundation Grey Polo T-shirt,Casual,Casual
27279,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Mother Earth Women Blue Kurta,Ethnic,Festival
6887,Women,Apparel,Topwear,Jackets,Blue,Summer,Casual,Forever New Women Indigo Wash Blue Jacket,Unknown,General
22539,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Inc.5  Women Grey Flats,Party,Party
27877,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Scullers For Her Women Printed Navy Blue Shirt,Formal,Office
6289,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,Classic Polo Classic Polo Swiss Brown Tee T-Shirt,Casual,Casual
19744,Men,Apparel,Topwear,Jackets,Green,Fall,Casual,ADIDAS Originals Men Solid Green Jacket,Unknown,General
